순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
22,제주특별자치도,서귀포시,제주국제평화센터,202306,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202307,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202308,0.0,47.0
23,제주특별자치도,서귀포시,산방산,202203,11.0,45.0
23,제주특별자치도,서귀포시,산방산,202204,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202205,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202206,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202207,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202208,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202209,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202210,34.0,45.0
23,제주특별자치도,서귀포시,산방산,202211,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202212,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202301,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202302,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202303,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202304,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202305,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202306,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202307,0.0,45.0
23,제주특별자치도,서귀포시,산방산,202308,0.0,45.0
